1917;4;12;1
1918;4;12;8.1
1919;4;12;9
1920;4;12;5.8
1921;4;12;13.8
1922;4;12;7
1923;4;12;7.1
1924;4;12;6.3
1925;4;12;17.3
1926;4;12;8.4
1927;4;12;4.7
1928;4;12;5.7
1929;4;12;11.1
1930;4;12;13
1931;4;12;4
1932;4;12;10.3
1933;4;12;15.6
1934;4;12;7.7
1935;4;12;8
1936;4;12;2
1937;4;12;10.2
1938;4;12;16.6
1939;4;12;13.1
1940;4;12;4.3
1941;4;12;3.4
1942;4;12;10.7
1943;4;12;11.2
1944;4;12;8
1945;4;12;9.2
1946;4;12;5.4
1947;4;12;10.6
1948;4;12;11.9
1949;4;12;7.2
1950;4;12;5.2
1951;4;12;6.1
1952;4;12;18
1953;4;12;12.7
1954;4;12;3.6
1955;4;12;2.4
1956;4;12;6.1
1957;4;12;-0.5
1958;4;12;6.8
1959;4;12;2.8
1960;4;12;4.4
1961;4;12;11.4
1962;4;12;5.6
1963;4;12;7.3
1964;4;12;5
1965;4;12;5.2
1966;4;12;-3
1967;4;12;8.1
1968;4;12;7.4
1969;4;12;2
1970;4;12;4
1971;4;12;11.2
1972;4;12;10.5
1973;4;12;2.5
1974;4;12;3
1975;4;12;2.3
1976;4;12;11
1977;4;12;1.6
1978;4;12;2.4
1979;4;12;15.2
1980;4;12;12.2
1981;4;12;15.1
1982;4;12;5
1983;4;12;5
1984;4;12;5.7
1985;4;12;7.4
1986;4;12;0.8
1987;4;12;3.1
1988;4;12;5.8
1989;4;12;17
1990;4;12;10
1991;4;12;14.6
1992;4;12;10.6
1993;4;12;7.1
1994;4;12;11.1
1995;4;12;8.2
1996;4;12;1.8
1997;4;12;3.2
1884;11;6;8.8
1885;11;6;6.4
1886;11;6;7.2
1887;11;6;9.1
1888;11;6;0.1
1889;11;6;6.8
1890;11;6;6.7
1891;11;6;7.8
1892;11;6;7.1
1893;11;6;0.5
1894;11;6;8.4
1895;11;6;7.2
1896;11;6;6.8
1897;11;6;4.3
1898;11;6;8.1
1899;11;6;15.2
1900;11;6;4.4
1901;11;6;9.3
1902;11;6;1.3
1903;11;6;11.8
1904;11;6;6.2
1905;11;6;6.7
1906;11;6;9.8
1907;11;6;5
1908;11;6;0.4
1909;11;6;6.6
1910;11;6;4.8
1911;11;6;7.6
1912;11;6;0
1913;11;6;5.8
1914;11;6;3.5
1915;11;6;1
1916;11;6;9.8
1917;11;6;6
1918;11;6;8.3
1919;11;6;0.3
1920;11;6;1
1921;11;6;-1.2
1922;11;6;2.7
1923;11;6;4.8
1924;11;6;6.5
1925;11;6;4
1926;11;6;7.5
1927;11;6;7.3
1928;11;6;0.7
1929;11;6;7.1
1930;11;6;5.7
1931;11;6;8
1932;11;6;7.2
1933;11;6;8.3
1934;11;6;7
1935;11;6;4.8
1936;11;6;7.8
1937;11;6;6
1938;11;6;4.8
1939;11;6;7.2
1940;11;6;2
1941;11;6;5.4
1942;11;6;2.7
1943;11;6;2.2
1944;11;6;7.5
1945;11;6;4.3
1946;11;6;4.5
1947;11;6;5.8
1948;11;6;1.9
1949;11;6;5.4
1950;11;6;0.5
1951;11;6;7.7
1952;11;6;5
1953;11;6;5.1
1954;11;6;6.4
1955;11;6;6
1956;11;6;3.2
1957;11;6;10.2
1958;11;6;7.4
1959;11;6;1.8
1960;11;6;7
1961;11;6;5
1962;11;6;10.9
1963;11;6;6.6
1964;11;6;8
1965;11;6;9.8
1966;11;6;8.8
1967;11;6;8.4
1968;11;6;-0.2
1969;11;6;1.4
1970;11;6;-3.2
1971;11;6;7.4
1972;11;6;6.3
1973;11;6;4.6
1974;11;6;1.3
1975;11;6;8.2
1976;11;6;6.7
1977;11;6;9.4
1978;11;6;10.8
1979;11;6;4.4
1980;11;6;2.8
1981;11;6;3.6
1982;11;6;2.5
1983;11;6;9.3
1984;11;6;5.5
1985;11;6;6.1
1986;11;6;6
1987;11;6;6.5
1988;11;6;7.9
1989;11;6;7.3
1990;11;6;7.3
1991;11;6;5
1992;11;6;9.2
1993;11;6;2.9
1994;11;6;5.2
1995;11;6;11
1996;11;6;9.4
