2019;3;11;5.15
2020;3;11;8.25
2021;3;11;4.65
2022;3;11;4.15
2023;3;11;3.25
1880;4;12;7.4
1881;4;12;6
1882;4;12;6.8
1883;4;12;2.1
1884;4;12;7.5
1885;4;12;6.2
1886;4;12;8.7
1887;4;12;10.8
1888;4;12;2.7
1889;4;12;4.3
1890;4;12;7.3
1891;4;12;7.6
1892;4;12;5.7
1893;4;12;5.6
1894;4;12;7.2
1895;4;12;5.6
1896;4;12;4.2
1897;4;12;6.4
1898;4;12;5
1899;4;12;7.4
1900;4;12;5.7
1901;4;12;5.4
1902;4;12;4
1903;4;12;8
1904;4;12;8.5
1905;4;12;5.2
1906;4;12;11
1907;4;12;4
1908;4;12;3.5
1909;4;12;-0.2
1910;4;12;8.6
1911;4;12;5
1912;4;12;0.6
1913;4;12;0.4
1914;4;12;8.9
1915;4;12;4
1916;4;12;5.4
1917;4;12;3.3
1918;4;12;8.6
1919;4;12;6
1920;4;12;5.9
1921;4;12;12.2
1922;4;12;3.5
1923;4;12;9
1924;4;12;5.1
1925;4;12;10
1926;4;12;6.3
1927;4;12;3.5
1928;4;12;4.5
1929;4;12;5.2
1930;4;12;9.2
1931;4;12;2.9
1932;4;12;7.5
1933;4;12;10.4
1934;4;12;4
1935;4;12;6.3
1936;4;12;7.2
1937;4;12;4.3
1938;4;12;10.5
1939;4;12;9.5
1940;4;12;4.2
1941;4;12;5
1942;4;12;7.4
1943;4;12;9.8
1944;4;12;7.6
1945;4;12;9
1946;4;12;5.8
1947;4;12;4
1948;4;12;5
1949;4;12;7
1950;4;12;5.4
1951;4;12;6.8
1952;4;12;9.8
1953;4;12;9.2
1954;4;12;4.4
1955;4;12;3
1956;4;12;4.6
1957;4;12;3
1958;4;12;5.2
1959;4;12;6
1960;4;12;4.2
1961;4;12;8.8
1962;4;12;7
1963;4;12;8
1964;4;12;6.2
1965;4;12;5.6
1966;4;12;-1
1967;4;12;5
1968;4;12;6.9
1969;4;12;5.5
1970;4;12;2.8
1971;4;12;7.5
1972;4;12;6.6
1973;4;12;5.35
1974;4;12;4.4
1975;4;12;5.3
1976;4;12;5.7
1977;4;12;5.45
1978;4;12;3.5
1979;4;12;5.4
1980;4;12;7.1
1981;4;12;9.15
1982;4;12;4.45
1983;4;12;3.65
1984;4;12;5.85
1985;4;12;4.2
1986;4;12;2.8
1987;4;12;5.6
1988;4;12;5.9
1989;4;12;11.6
1990;4;12;8.95
1991;4;12;9.5
1992;4;12;9.3
1993;4;12;5.1
1994;4;12;14.7
1995;4;12;5.65
1996;4;12;1.65
1997;4;12;5.65
1998;4;12;6.85
1999;4;12;7.05
2000;4;12;7.5
2001;4;12;3.75
2002;4;12;8
2003;4;12;7.85
2004;4;12;8.6
2005;4;12;10.55
2006;4;12;4.5
2007;4;12;11.4
2008;4;12;8.85
2009;4;12;9.5
2010;4;12;7
2011;4;12;5.6
2012;4;12;7.9
2013;4;12;4.25
2014;4;12;9.75
2015;4;12;9.55
2016;4;12;9.2
2017;4;12;8.65
2018;4;12;11.4
2019;4;12;5.15
2020;4;12;12.55
2021;4;12;7.1
2022;4;12;7.5
2023;4;12;7.35
1880;11;6;7.6
1881;11;6;7.4
1882;11;6;9.9
1883;11;6;7.5
1884;11;6;10.3
1885;11;6;8
1886;11;6;9.6
1887;11;6;9
1888;11;6;2.4
1889;11;6;9
1890;11;6;9
1891;11;6;8.8
1892;11;6;7.7
1893;11;6;4.5
1894;11;6;10.2
1895;11;6;10.3
1896;11;6;7.9
1897;11;6;5.4
1898;11;6;10
1899;11;6;11.6
1900;11;6;6.2
1901;11;6;10.2
1902;11;6;7
1903;11;6;10
1904;11;6;9.4
1905;11;6;9.5
1906;11;6;11
1907;11;6;7
1908;11;6;1
1909;11;6;6.6
1910;11;6;5.5
1911;11;6;7.5
1912;11;6;2.7
1913;11;6;9.4
1914;11;6;5.1
1915;11;6;4.1
1916;11;6;11
1917;11;6;7.5
1918;11;6;10.5
1919;11;6;1.8
1920;11;6;5
1921;11;6;4.7
1922;11;6;3
1923;11;6;5
1924;11;6;9.1
1925;11;6;6.7
1926;11;6;8.7
1927;11;6;8.1
1928;11;6;5.7
1929;11;6;8.5
1930;11;6;8.5
1931;11;6;9
1932;11;6;6.8
1933;11;6;9.8
1934;11;6;10.2
1935;11;6;6
1936;11;6;10.2
1937;11;6;8.4
1938;11;6;9.5
1939;11;6;7
1940;11;6;6.2
1941;11;6;6
1942;11;6;7.4
1943;11;6;3.8
1944;11;6;9.3
1945;11;6;5.8
1946;11;6;6.4
1947;11;6;7
1948;11;6;8.4
1949;11;6;5.6
1950;11;6;4.2
1951;11;6;7.5
1952;11;6;7.8
1953;11;6;9.2
1954;11;6;7
1955;11;6;8.6
1956;11;6;6
1957;11;6;12
1958;11;6;9
1959;11;6;8
1960;11;6;9.8
1961;11;6;7.2
1962;11;6;10
1963;11;6;7.8
1964;11;6;7
1965;11;6;10
1966;11;6;10.3
1967;11;6;9.2
1968;11;6;1.6
1969;11;6;6.8
1970;11;6;0.6
1971;11;6;11.6
1972;11;6;9.6
1973;11;6;7.7
1974;11;6;7.1
1975;11;6;7.7
1976;11;6;8.75
1977;11;6;11.1
1978;11;6;10.85
1979;11;6;5.15
1980;11;6;3.9
1981;11;6;6.2
1982;11;6;5.9
1983;11;6;9.35
1984;11;6;7.85
1985;11;6;6.8
1986;11;6;7.45
1987;11;6;8.95
1988;11;6;7.7
1989;11;6;9.7
1990;11;6;8.1
1991;11;6;7.45
1992;11;6;9.8
1993;11;6;5.05
1994;11;6;9.5
1995;11;6;9.55
1996;11;6;10.2
1997;11;6;6.4
1998;11;6;5.75
1999;11;6;10.7
2000;11;6;9.2
2001;11;6;9.25
2002;11;6;2.45
2003;11;6;6.75
2004;11;6;9
2005;11;6;10.25
2006;11;6;11.9
2007;11;6;7.25
2008;11;6;9.8
2009;11;6;8.25
2010;11;6;8.2
2011;11;6;9.9
2012;11;6;7.45
2013;11;6;6.8
2014;11;6;10.25
2015;11;6;10.55
2016;11;6;4.25
2017;11;6;9.05
2018;11;6;10.5
2019;11;6;4.75
2020;11;6;11.5
2021;11;6;10.75
2022;11;6;10.5
